COMMENT_ID,AUTHOR,DATE,CONTENT,CLASS
7c2a2728-e26,RichQuick,2024-02-20T23:00:00,So inspiring! I posted a reaction on my channel!,1
fa6b5da3-0e9,PromoKing,2023-10-20T11:00:00,WANT FREE FOLLOWERS? CLICK HTTP://GET-RICH-FAST.COM,1
83f58f45-a8d,Ethan Green,2023-10-03T19:00:00,Rewatching this because it's so good,0
ef81f9a8-fa2,Kayla Scott,2023-04-07T21:00:00,Please do more videos like this!,0
15e95c22-a1d,Emily Chen,2023-04-30T01:00:00,"Short and informative, just how I like it",0
1e1c3a7e-b74,study_buddy,2023-09-22T23:00:00,This popped up in my recommendations and I'm glad it did,0
c2ddc73b-767,GiveawayBot414,2024-04-14T14:00:00,Best deals ever at http://click4cash.net 🔥🔥🔥,1
7bfcea64-8a3,Sarah Williams,2024-07-11T22:00:00,"I cried watching this, so beautiful",0
3600fb30-cf5,David Kim,2023-01-25T19:00:00,This is my favorite YouTube channel,0
02732e48-fd2,SubscribeNow123293,2023-03-26T14:00:00,DOUBLE YOUR MONEY WITH HTTP://WWW.FAKEPROMO.NET 🔥⬇️😱🔥,1
03895f30-26c,Ethan Green,2024-07-16T17:00:00,"I've watched all your videos, you're the best!",0
b427c587-425,LikeBot3000,2024-04-01T19:00:00,Invest in http://click4cash.net before it's too late!!!,1
857be5c9-d22,gamer_pro,2024-05-20T18:00:00,I was confused about this but now I understand,0
2e5a7861-f18,Jason Robinson,2024-08-15T10:00:00,"I've been following your channel for years now, love the content",0
a560cf12-0e4,GiveawayBot,2024-05-20T17:00:00,LIKE IF YOU AGREE! SUB TO MY CHANNEL FOR MORE!,1
c24d506f-df1,Amanda Wilson,2023-05-01T06:00:00,Such an underrated channel,0
5a2225ca-96f,FollowerFactory766,2023-01-26T04:00:00,NFT drop happening now! http://click4cash.net 🚀🚀🚀,1
6baffd4a-4a4,MoneyMaker2024138,2023-09-04T05:00:00,Win a $1000 gift card at http://tinyurl.com/fr33g1fts,1
3e563d02-c52,ClickHere4Free996,2024-03-16T09:00:00,My channel is better than this one lol subscribe,1
43e4b3fd-dd8,BotUser_xz,2023-11-02T03:00:00,I MADE $5000 IN ONE WEEK! VISIT HTTP://WWW.FAKEPROMO.NET,1
ec50d7bc-efe,LikeBot3000215,2023-04-14T00:00:00,OMG THIS ACTUALLY WORKS!! HTTP://BITCOIN-PROFIT.IO 💰💰💰,1
0558d6a4-088,FollowerFactory,2024-09-02T04:00:00,WOW THIS IS SO GOOD! MY CHANNEL HAS MORE LIKE THIS!,1
13dbca9f-613,Emily Chen,2024-04-23T07:00:00,Your dog is so cute! What breed is it?,0
953b7276-096,FollowerFactory,2023-02-26T02:00:00,Adult content at http://bit.ly/fReEstUfF 🔞!!!!!!!!!,1
73480174-afe,FollowerFactory85,2024-11-07T11:00:00,My channel is better than this one lol subscribe,1
d1199266-2a9,Jason Robinson,2024-01-16T08:00:00,You explained in 10 minutes what my textbook couldn't in 100 pages,0
e44c2cbb-731,FollowerFactory323,2023-07-08T09:00:00,Check out my new song on my channel!!!,1
d4a68584-c71,Jason Robinson,2024-03-10T08:00:00,Subscribed after watching just one video,0
3549e95d-d12,Jessica Lee,2023-06-04T00:00:00,This helped me with my homework,0
9b0c914a-943,Maria Garcia,2023-05-15T14:00:00,Could you do a follow-up on this topic?,0
bb5deab9-9d8,Emily Chen,2024-01-27T17:00:00,Beautifully produced video as always,0
cd146e5d-21d,Alex Johnson,2023-11-30T16:00:00,You should collab with 3Blue1Brown,0
49891f9d-2cc,Samantha Harris,2024-08-23T05:00:00,This is my favorite YouTube channel,0
ad40ee2f-8cd,FollowerFactory,2024-04-10T08:00:00,Nice video! 👍 Check out my content too! 💰😱💰⬇️⬇️,1
dc6abb04-0cf,PromoKing,2023-05-01T16:00:00,MY CHANNEL IS BETTER THAN THIS ONE LOL SUBSCRIBE,1
3880aac0-774,Lauren Allen,2024-07-03T12:00:00,I take notes while watching your videos,0
3412e8c6-719,MoneyMaker2024675,2023-11-19T08:00:00,So inspiring! I posted a reaction on my channel!!!!!!!!!!,1
5dcea2f0-c3a,GiveawayBot109,2023-03-25T06:00:00,Click here for free V-Bucks http://scamsite.xyz/free,1
ac29e890-314,Lauren Allen,2024-10-21T18:00:00,I've been looking for this information everywhere. Thank you!,0
2df3a06a-604,Lisa Anderson,2024-06-19T21:00:00,This is pure gold! 💛,0
b02adeed-555,Brandon White,2024-08-13T09:00:00,The quality of your content keeps getting better,0
45b2472c-b1e,Nicole Jackson,2023-06-28T17:00:00,Thank you for making this free,0
8483bf6f-a12,LikeBot3000,2023-04-17T19:00:00,So inspiring! I posted a reaction on my channel! ⬇️🤑🔥😱,1
8c03bf49-677,Michael Brown,2023-01-08T19:00:00,"Just discovered this channel, where have you been all my life?",0
a4f68bbf-1ad,Kevin Clark,2023-07-04T06:00:00,I sent this to my friend who needed to hear this,0
ecee78fb-bab,ViralQueen,2024-10-19T06:00:00,I bet you can't subscribe to my channel!,1
39fa9ffc-fcd,FakeAccount001,2023-06-15T01:00:00,Want free followers? Click http://scamsite.xyz/free,1
669ecbe9-804,CryptoGuru99514,2024-07-06T19:00:00,Earn money online easily! http://subscribe2win.com,1
6a1c4e94-765,RichQuick711,2024-03-14T11:00:00,Adult content at http://bit.ly/fReEstUfF 🔞!!!,1
e0910ee5-795,FakeAccount001687,2023-01-18T15:00:00,"IF YOU SEE THIS, YOU HAVE TO SUBSCRIBE TO ME!",1
48734495-a5e,CryptoGuru99382,2023-09-07T20:00:00,SUBSCRIBE OR BAD LUCK FOR 7 YEARS!!!!!!!!!,1
8717a3bf-020,ClickHere4Free192,2024-05-30T14:00:00,First comment! Check my channel out plz! 😱🚀,1
df4e6761-c08,FollowerFactory513,2024-08-24T03:00:00,I JUST GOT A FREE PS5 FROM HTTP://GET-RICH-FAST.COM!!! 💯🔥🔥💰🔥,1
122ef074-cf5,SpamMaster,2023-02-09T15:00:00,Free iPhones! Go to https://t.co/xYzAbCdEf now!!! 💯👇,1
4e3be33d-a48,travel_addict,2023-10-27T23:00:00,Rewatching this because it's so good,0
346bd3e7-6fd,SubscribeNow123161,2024-04-25T21:00:00,First comment! Check my channel out plz!,1
cbfca5b6-b06,Nicole Jackson,2024-09-29T08:00:00,This is better than my university lectures lol,0
abc14ca7-87d,Ashley Lopez,2023-12-27T12:00:00,"Just discovered this channel, where have you been all my life?",0
357d6b7c-73f,James Smith,2024-06-22T07:00:00,Can you make a video about travel?,0
1e45171c-e22,LikeBot3000,2024-10-27T12:00:00,Hey check my channel out http://get-rich-fast.com 💰🤑💯😱🔥,1
dc6e5e2a-e5e,Maria Garcia,2023-05-30T21:00:00,This popped up in my recommendations and I'm glad it did,0
7919a47d-c41,Nicole Jackson,2023-04-30T00:00:00,The quality of your content keeps getting better,0
550bab8d-e35,Samantha Harris,2023-08-21T17:00:00,Looking forward to the next one!,0
befb6399-a6d,PromoKing569,2024-05-26T18:00:00,Get rich quick! http://earn-money-now.biz 😱💰💯💰💰,1
4e676b43-fcd,foodie_life,2023-12-02T12:00:00,Please do more videos like this!,0
8fad8f17-769,RichQuick,2023-09-09T04:00:00,This is fire! 🔥 Check my profile!,1
482e0879-607,FreeGiftBot759,2023-04-06T10:00:00,Meet beautiful people at http://get-rich-fast.com 😍,1
e31645f8-0b9,art_creator,2023-01-15T03:00:00,This restored my faith in YouTube content,0
1b35fc01-e2b,LikeBot3000,2023-02-13T22:00:00,I BET YOU CAN'T SUBSCRIBE TO MY CHANNEL!,1
ee039597-f1b,Kayla Scott,2024-01-22T11:00:00,I was confused about this but now I understand,0
091dd72c-a2e,Emily Chen,2023-06-08T12:00:00,How long did it take you to film this?,0
5ff606cf-917,SpamMaster,2024-06-29T03:00:00,Best deals ever at http://earn-money-now.biz 🔥🔥🔥,1
5af6082a-855,Ryan Thomas,2024-05-19T01:00:00,The editing on this video is amazing,0
57b3e4a2-e97,Rachel Lewis,2024-04-21T19:00:00,Finally someone who explains this properly!,0
80c2acb4-247,Matthew Wright,2024-03-10T23:00:00,I tried this recipe and my family loved it!,0
7ae6ce0e-ac0,SpamMaster819,2023-07-21T05:00:00,OMG this actually works!! http://bitcoin-profit.io 💰💰💰,1
bbb461b9-503,Kayla Scott,2023-07-23T16:00:00,"You explain things so clearly, keep it up!",0
a4a57311-668,Ashley Lopez,2023-08-29T21:00:00,More people need to see this video,0
ec3f5def-bbb,Jason Robinson,2024-08-17T21:00:00,This is my favorite YouTube channel,0
b32a4479-6df,Stephanie King,2023-09-29T22:00:00,Beautifully produced video as always,0
c55bf894-836,Maria Garcia,2023-05-01T23:00:00,This is my favorite YouTube channel,0
13abd95e-0a9,LikeBot3000,2024-05-23T03:00:00,I bet you can't subscribe to my channel! 💯⬇️🔥🚀,1
fd0d6396-0c5,ViralQueen,2023-08-07T10:00:00,Click here for free V-Bucks http://bitcoin-profit.io,1
f2ad9d62-dd2,Olivia Adams,2023-09-27T02:00:00,"I learned so much from this, thank you!",0
56701ddf-1c1,ClickHere4Free,2024-04-16T00:00:00,SUBSCRIBE OR BAD LUCK FOR 7 YEARS!!!,1
9bc09a2c-4c6,Alex Johnson,2024-09-16T01:00:00,The animation at 6:10 was really cool,0
8dababfe-856,Matthew Wright,2024-06-09T11:00:00,This is my favorite YouTube channel,0
50f8b9ba-eb3,Sarah Williams,2023-04-24T00:00:00,Beautifully produced video as always,0
0a1544e2-ba4,FakeAccount001,2023-06-22T01:00:00,Win a $1000 gift card at http://bitcoin-profit.io 💰🔥🤑,1
964d5695-e86,foodie_life,2023-09-13T18:00:00,Your travel vlogs are always so beautiful,0
445c79be-3c6,study_buddy,2023-08-04T23:00:00,Your dog is so cute! What breed is it?,0
81a5d954-2bf,ClickHere4Free,2023-01-16T16:00:00,"If you see this, you HAVE to subscribe to me!",1
b4daabfc-5d3,travel_addict,2023-04-29T14:00:00,"Great video, really enjoyed it!",0
c7bf762a-a88,PromoKing474,2023-10-21T10:00:00,HOT SINGLES IN YOUR AREA AT HTTP://FREELIKESFOLLOWERS.COM!!!!!!,1
6c5fc9b0-251,Kevin Clark,2024-03-30T01:00:00,Your travel vlogs are always so beautiful,0
ccbc568f-f57,BotUser_xz,2023-10-20T06:00:00,My trading bot made me rich http://freelikesfollowers.com,1
41e64572-0a6,Kevin Clark,2024-03-23T20:00:00,What software do you use for editing?,0
7fbc8679-cf8,science_geek,2023-06-12T12:00:00,Love the way you break down complex topics,0
17f5d14f-b64,Emily Chen,2023-07-31T12:00:00,Can you make a video about photography?,0
69455883-587,Rachel Lewis,2024-10-04T14:00:00,The examples you use are so relatable,0
81b6f7b3-d4e,Matthew Wright,2024-09-13T05:00:00,"Watching this for my exam tomorrow, wish me luck!",0
d0ba16d4-c1c,CryptoGuru99627,2024-09-05T20:00:00,My trading bot made me rich http://freelikesfollowers.com,1
1600a1b7-1fb,Rachel Lewis,2023-12-05T21:00:00,Really appreciate the effort you put into these videos,0
801024e3-dd9,CryptoGuru99438,2024-10-30T05:00:00,My trading bot made me rich http://bitcoin-profit.io 🎁💯,1
4a87f88e-aeb,Lisa Anderson,2023-09-23T00:00:00,The background music is so calming,0
30d6de36-cad,RichQuick846,2024-05-01T17:00:00,Adult content at http://click4cash.net 🔞,1
e53f0413-4c1,PromoKing460,2023-05-05T16:00:00,Nice video! 👍 Check out my content too!,1
cf3cc102-2df,CryptoGuru99727,2024-09-01T18:00:00,OMG this actually works!! http://bitcoin-profit.io 💰💰💰!!!,1
6d38e098-229,David Kim,2023-10-10T09:00:00,My teacher recommended this video to us,0
34a846e4-8a9,GiveawayBot847,2024-08-28T00:00:00,Hey check my channel out http://www.fakepromo.net,1
902bade8-4ed,James Smith,2024-09-21T19:00:00,This restored my faith in YouTube content,0
69616470-d3a,ClickHere4Free708,2024-03-01T16:00:00,My channel is better than this one lol subscribe,1
eecf0e93-43f,Lisa Anderson,2023-06-15T05:00:00,"Just discovered this channel, where have you been all my life?",0
41289d2e-544,CryptoGuru99501,2024-08-19T04:00:00,NICE VIDEO! 👍 CHECK OUT MY CONTENT TOO!,1
e91749e5-38b,Michael Brown,2023-07-17T13:00:00,"Great video, really enjoyed it!",0
1fecc412-01f,Daniel Martinez,2024-08-27T23:00:00,"I learned so much from this, thank you!",0
69ea31d5-fd7,David Kim,2024-09-19T16:00:00,I was confused about this but now I understand,0
0fc16de0-6b3,Kevin Clark,2024-03-23T08:00:00,Your travel vlogs are always so beautiful,0
75506a27-09a,Rachel Lewis,2024-06-09T14:00:00,I take notes while watching your videos,0
1606c0a6-a54,ViralQueen958,2024-05-17T11:00:00,Check out my new song on my channel!!!,1
8f92064e-2b3,SubscribeNow123,2024-03-03T08:00:00,Forex signals for free! Check http://subscribe2win.com,1
d3e79086-3ae,Michael Brown,2024-07-25T16:00:00,This is better than my university lectures lol,0
055434a7-e78,SubscribeNow123,2023-06-12T18:00:00,"IF YOU SEE THIS, YOU HAVE TO SUBSCRIBE TO ME!",1
d241d0fb-dd9,Lisa Anderson,2024-11-20T05:00:00,You explained in 10 minutes what my textbook couldn't in 100 pages,0
ec51a0a8-e98,BotUser_xz763,2023-02-08T23:00:00,So inspiring! I posted a reaction on my channel!,1
3d1690c0-dab,SubscribeNow123,2023-01-18T19:00:00,I made $5000 in one week! Visit http://bit.ly/fReEstUfF,1
dd7d2867-5a9,Olivia Adams,2023-11-07T13:00:00,Your dog is so cute! What breed is it?,0
57e90c2c-3f7,ViralQueen,2024-06-08T05:00:00,"I turned $100 into $50,000 with crypto! DM me",1
c2a87afb-838,Sub4SubKing,2023-10-11T23:00:00,"If you see this, you HAVE to subscribe to me!",1
6d47f0d6-52d,travel_addict,2023-01-29T18:00:00,Thank you for being so honest and genuine,0
661a5ca2-353,ClickHere4Free,2023-11-10T22:00:00,WIN A $1000 GIFT CARD AT HTTP://CLICK4CASH.NET,1
027fec51-b33,FakeAccount001,2023-09-30T04:00:00,SUBSCRIBE OR BAD LUCK FOR 7 YEARS!!!,1
31ff940b-b83,FreeGiftBot,2024-11-15T16:00:00,My trading bot made me rich http://bit.ly/fReEstUfF,1
9ab4e4ae-6e5,David Kim,2023-03-14T00:00:00,Rewatching this because it's so good,0
7f3a68c3-e12,Nicole Jackson,2024-04-19T03:00:00,Can you make a video about philosophy?,0
5141ef78-4ee,ClickHere4Free,2023-07-15T10:00:00,Double your money with http://bitcoin-profit.io 🎁💯⬇️😱,1
9c36d7e6-3ff,LikeBot3000687,2024-10-21T09:00:00,"If you see this, you HAVE to subscribe to me!",1
c354c3cc-851,FakeAccount001198,2024-02-20T19:00:00,Check out this amazing deal at http://scamsite.xyz/free 🔥😱🎁🎁💯,1
fdef1bf8-881,Chris Taylor,2023-01-27T15:00:00,I disagree with some points but overall good video,0
6bac0e1c-715,Kayla Scott,2023-04-14T10:00:00,Can you make a video about music production?,0
8aa114f9-2f6,ViralQueen,2023-05-20T03:00:00,My trading bot made me rich http://goo.gl/spam123,1
1534252b-832,Andrew Young,2023-03-12T08:00:00,I disagree with some points but overall good video,0
7605352c-554,musiclover_42,2024-11-07T02:00:00,Could you do a follow-up on this topic?,0
cec11ce5-a2f,FollowerFactory,2024-01-22T13:00:00,Adult content at http://scamsite.xyz/free 🔞,1
f9ee1ae1-d41,PromoKing,2024-05-15T11:00:00,"I turned $100 into $50,000 with crypto! DM me",1
a9ce4e5f-ce7,RichQuick,2023-04-10T08:00:00,OMG this actually works!! http://tinyurl.com/fr33g1fts 💰💰💰 ⬇️🚀💰🚀,1
65237ba4-b80,LikeBot3000,2024-09-23T13:00:00,This is fire! 🔥 Check my profile!,1
794b459e-a2f,Megan Walker,2024-04-18T22:00:00,How long did it take you to film this?,0
c7823bd5-d09,Matthew Wright,2024-02-26T05:00:00,Finally someone who explains this properly!,0
d596db44-1b5,LikeBot3000,2023-06-21T09:00:00,Who's watching in 2024? Sub to me btw 💯🎁⬇️💯!!!,1
c8daf04c-8c7,Amanda Wilson,2024-10-12T03:00:00,"I've watched all your videos, you're the best!",0
6d9dd7d3-aa7,Megan Walker,2024-03-14T23:00:00,This is pure gold! 💛,0
0b81e9b9-eda,FollowerFactory370,2024-09-07T15:00:00,NICE VIDEO! 👍 CHECK OUT MY CONTENT TOO!,1
9d989078-5a8,Megan Walker,2024-05-28T20:00:00,This channel deserves more subscribers,0
dc9b3111-a94,Ryan Thomas,2023-07-06T17:00:00,I shared this with all my friends,0
aa04d49d-32d,CryptoGuru99,2023-01-04T18:00:00,PLEASE SUBSCRIBE TO MY CHANNEL I NEED 1000 SUBS!!!,1
f7155c75-471,travel_addict,2024-09-06T06:00:00,I disagree with some points but overall good video,0
2bdafc45-939,Ethan Green,2024-07-30T06:00:00,Can you recommend any books on this topic?,0
537d3106-32f,Lauren Allen,2023-08-17T02:00:00,Beautifully produced video as always,0
62b0440c-22b,Emily Chen,2023-05-04T23:00:00,I sent this to my friend who needed to hear this,0
f3be689a-41c,BotUser_xz,2024-10-10T01:00:00,Visit http://subscribe2win.com to get 1000 free subscribers!,1
66f47f65-297,Chris Taylor,2023-03-21T17:00:00,Looking forward to the next one!,0
82bd3cb4-111,Joshua Hill,2024-08-23T12:00:00,This restored my faith in YouTube content,0
b5a82247-171,Michael Brown,2024-08-07T01:00:00,Finally someone who explains this properly!,0
2d8311a2-d32,CryptoGuru99,2024-05-21T01:00:00,FIRST COMMENT! CHECK MY CHANNEL OUT PLZ!!!!,1
ed2b7e12-ca6,Sarah Williams,2024-04-04T09:00:00,Can you recommend any books on this topic?,0
8352a92a-0fc,FollowerFactory,2024-11-17T00:00:00,EARN MONEY ONLINE EASILY! HTTP://EARN-MONEY-NOW.BIZ,1
efb7226a-9a1,PromoKing286,2024-10-11T22:00:00,SUBSCRIBE TO MY CHANNEL HTTP://GET-RICH-FAST.COM FOR FREE GIFTS!,1
87373d7c-fdd,LikeBot3000,2023-11-19T02:00:00,FOREX SIGNALS FOR FREE! CHECK HTTP://FREELIKESFOLLOWERS.COM,1
4e16712d-4f3,BotUser_xz746,2023-12-12T18:00:00,Double your money with http://freelikesfollowers.com,1
4b282f6c-a27,Daniel Martinez,2024-03-03T04:00:00,Finally someone who explains this properly!,0
28590dca-462,travel_addict,2023-08-15T05:00:00,This restored my faith in YouTube content,0
88952573-547,study_buddy,2023-04-22T20:00:00,Rewatching this because it's so good,0
d653e7c5-ac3,Kayla Scott,2023-01-12T11:00:00,More people need to see this video,0
da6843eb-4f3,Lisa Anderson,2024-10-29T04:00:00,I love how you included both sides of the argument,0
5bea4395-e98,Olivia Adams,2024-04-07T11:00:00,I disagree with some points but overall good video,0
db78e708-227,Tyler Hall,2023-04-26T02:00:00,Thank you for making this free,0
ef895b68-b16,Maria Garcia,2023-02-22T10:00:00,Your dog is so cute! What breed is it?,0
72d6e466-101,Michael Brown,2024-06-22T14:00:00,The background music is so calming,0
82690c4e-b44,Joshua Hill,2023-12-16T01:00:00,Rewatching this because it's so good,0
eca424cc-70a,David Kim,2024-03-14T12:00:00,"I cried watching this, so beautiful",0
553b7a70-966,Sub4SubKing42,2024-01-24T03:00:00,Visit https://t.co/xYzAbCdEf to get 1000 free subscribers! ⬇️💰💯💰,1
d642e3fe-22c,PromoKing916,2023-02-17T14:00:00,ADULT CONTENT AT HTTP://WWW.FAKEPROMO.NET 🔞,1
615a9073-480,Ashley Lopez,2024-07-29T13:00:00,I wish my teachers explained things like you do,0
900d6c64-b08,MoneyMaker2024,2023-05-14T21:00:00,My channel is better than this one lol subscribe,1
388eafe3-4a1,FakeAccount001,2024-11-11T21:00:00,GET RICH QUICK! HTTP://CLICK4CASH.NET,1
03471661-a59,MoneyMaker2024,2024-09-05T23:00:00,ADULT CONTENT AT HTTP://GOO.GL/SPAM123 🔞,1
3aaf01fe-462,art_creator,2024-10-26T16:00:00,Your travel vlogs are always so beautiful,0
08b0f050-9f5,Daniel Martinez,2024-10-24T20:00:00,"I've been following your channel for years now, love the content",0
96bdb894-7ff,Sarah Williams,2024-03-15T05:00:00,I was confused about this but now I understand,0
ef95a0ec-c9c,FreeGiftBot304,2023-09-09T05:00:00,Double your money with http://bit.ly/fReEstUfF,1
e3166ce5-534,art_creator,2024-03-24T10:00:00,Finally someone who explains this properly!,0
e01cb8d4-899,Sub4SubKing698,2024-06-29T01:00:00,SUB4SUB ANYONE??? SUBSCRIBE TO ME AND I'LL SUBSCRIBE BACK!!! 👇🚀💰🔥💯,1
5f5d5081-114,science_geek,2023-08-10T09:00:00,The quality of your content keeps getting better,0
55ca190d-315,LikeBot3000,2024-05-21T16:00:00,Click here for free V-Bucks http://earn-money-now.biz,1
2a5aa1fc-953,FreeGiftBot,2023-10-31T23:00:00,Get rich quick! http://bitcoin-profit.io,1
186a8186-837,Tyler Hall,2023-09-01T02:00:00,The examples you use are so relatable,0
7f850760-aae,CryptoGuru99773,2024-06-13T23:00:00,Win a $1000 gift card at http://tinyurl.com/fr33g1fts,1
ef4d9ade-3ee,Samantha Harris,2024-05-06T09:00:00,Rewatching this because it's so good,0
a69c42a1-d94,RichQuick983,2023-12-20T21:00:00,Passive income secrets revealed at http://goo.gl/spam123!!!,1
df939c33-688,FakeAccount00135,2023-11-18T08:00:00,NFT drop happening now! http://goo.gl/spam123 🚀🚀🚀,1
79e21436-c51,Jason Robinson,2023-01-19T00:00:00,Really appreciate the effort you put into these videos,0
46515b32-a50,ClickHere4Free256,2023-07-25T01:00:00,"I turned $100 into $50,000 with crypto! DM me",1
21ad66d9-d3b,Joshua Hill,2023-06-22T20:00:00,Could you do a follow-up on this topic?,0
40274daa-dea,Megan Walker,2024-09-09T00:00:00,Can you recommend any books on this topic?,0
51cb9d6f-8ac,musiclover_42,2024-10-02T10:00:00,"Short and informative, just how I like it",0
34a75761-fd2,Kayla Scott,2023-08-26T06:00:00,I disagree with some points but overall good video,0
eeb58236-db5,FollowerFactory,2023-04-14T04:00:00,I bet you can't subscribe to my channel!,1
faa4ecbc-e8a,SpamMaster,2023-12-28T18:00:00,This is fire! 🔥 Check my profile!,1
bf96d4a3-3fa,BotUser_xz52,2023-03-18T07:00:00,Who's watching in 2024? Sub to me btw,1
b3ace3b9-8d6,ViralQueen158,2024-05-15T17:00:00,Check out this amazing deal at http://subscribe2win.com,1
